,cumulative_irrigation_cm,scheme,0.0,0.8709294,1.181095,1.922891,2.355534,2.775105,3.421399,3.544088,3.658252,4.286438,4.680636,5.047816,5.542211,5.992865,6.252934,6.512996,6.965131,7.460667,7.835736,8.228981,8.848199,8.985108,9.139917,9.774315,10.17268,10.66077,11.37602,11.69785,12.5,13.30216,13.62403,14.33924,14.82745,15.22568,15.85981,16.01494,16.15215,16.77101,17.16396,17.53942,18.03476,18.48739,18.74701,19.0066,19.45786,19.95199,20.31973,20.7135,21.34091,21.45595,21.57961,22.22504,22.644,23.07738,23.81857,24.12956,25.0
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
c:/Users/QuinnHull/ownCloud-active jobs/BHP Chile/2150 - BHP Chile - MEL Permeability Testing Program for SHL Ores/Hydrus model/Sulphide AND SCC\Raw data\Sulphide_AND_SCC_Scheme_3_Water_Content_Time_9_-_6_000_hours_Cross-Section_No_4_-_15cm.txt,19.1,3,0.1652318,0.1656843,0.1656465,0.1652281,0.1653917,0.1649496,0.1648062,0.1645241,0.1645547,0.1635227,0.1631187,0.1622203,0.1613701,0.1613696,0.1609529,0.1605971,0.1588623,0.157917,0.1571434,0.156012,0.1548273,0.1541963,0.1537995,0.1511392,0.150043,0.1475861,0.1451965,0.1438962,0.1405838,0.1364152,0.1343174,0.1299981,0.1262904,0.1232577,0.1180054,0.1168012,0.115435,0.1097694,0.1054654,0.1039192,0.09957116,0.09657414,0.09530073,0.0930052,0.09304783,0.09128491,0.09108707,0.09059832,0.0902779,0.09027119,0.09026425,0.09023798,0.09019941,0.0901983,0.09019057,0.09019059,0.09018988
c:/Users/QuinnHull/ownCloud-active jobs/BHP Chile/2150 - BHP Chile - MEL Permeability Testing Program for SHL Ores/Hydrus model/Sulphide AND SCC\Raw data\Sulphide_AND_SCC_Scheme_3_Water_Content_Time_18_-_12_000_hours_Cross-Section_No_4_-_15cm.txt,38.2,3,0.1794298,0.1796712,0.1796674,0.1794228,0.1793518,0.1790535,0.1791154,0.1790164,0.1789961,0.1783091,0.1781155,0.1777263,0.1772717,0.1771032,0.1767825,0.176573,0.1757458,0.1751279,0.1748016,0.1742603,0.173704,0.1733787,0.1732346,0.1718311,0.17132,0.1700696,0.1687943,0.1679373,0.1659258,0.1639184,0.1630263,0.161046,0.1596407,0.1583673,0.1565224,0.1558354,0.1553962,0.1527677,0.1512545,0.1493121,0.1472247,0.1453684,0.1440789,0.1428513,0.1398555,0.1374256,0.1351793,0.1328535,0.1290987,0.1282743,0.1273531,0.1225811,0.1201777,0.1175326,0.113409,0.1130209,0.1127824
c:/Users/QuinnHull/ownCloud-active jobs/BHP Chile/2150 - BHP Chile - MEL Permeability Testing Program for SHL Ores/Hydrus model/Sulphide AND SCC\Raw data\Sulphide_AND_SCC_Scheme_3_Water_Content_Time_69_-_48_000_hours_Cross-Section_No_4_-_15cm.txt,152.79,3,0.2110145,0.2110628,0.2110683,0.2110269,0.2110353,0.210991,0.2109965,0.2109793,0.2109798,0.2108837,0.2108614,0.2108063,0.2107487,0.2107426,0.2106934,0.2106772,0.2105762,0.2105089,0.2104784,0.2104026,0.2103502,0.2103194,0.2103073,0.2101609,0.2101061,0.2099979,0.2098847,0.2098193,0.2096358,0.2095345,0.2094973,0.2093533,0.2093049,0.2092191,0.2091596,0.2091233,0.2091139,0.2089749,0.2089308,0.2088582,0.2087861,0.2087743,0.2087232,0.2087087,0.2086147,0.2085637,0.2085517,0.2084985,0.2084932,0.2084756,0.2084785,0.2083921,0.2083887,0.208345,0.2083313,0.2083146,0.2082604
c:/Users/QuinnHull/ownCloud-active jobs/BHP Chile/2150 - BHP Chile - MEL Permeability Testing Program for SHL Ores/Hydrus model/Sulphide AND SCC\Raw data\Sulphide_AND_SCC_Scheme_3_Water_Content_Time_371_-_384_000_hours_Cross-Section_No_4_-_15cm.txt,1680.68,3,0.2401685,0.2402058,0.2402118,0.2401959,0.2402098,0.24019,0.2402133,0.2402053,0.2402094,0.2401669,0.2401689,0.2401466,0.2401316,0.2401503,0.2401306,0.2401355,0.2400921,0.2400775,0.2400799,0.2400548,0.2400632,0.2400512,0.2400538,0.239999,0.2399938,0.2399544,0.2399349,0.2399128,0.2398504,0.2398451,0.2398424,0.2398006,0.2398027,0.2397746,0.2397811,0.2397671,0.2397696,0.239716,0.2397129,0.2396858,0.2396672,0.2396848,0.2396642,0.2396694,0.2396269,0.2396162,0.239623,0.2396029,0.2396233,0.2396151,0.2396204,0.2395782,0.2395871,0.2395648,0.2395672,0.2395577,0.2395234
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
c:/Users/QuinnHull/ownCloud-active jobs/BHP Chile/2150 - BHP Chile - MEL Permeability Testing Program for SHL Ores/Hydrus model/Sulphide AND SCC\Raw data\Sulphide_AND_SCC_Scheme_4_Water_Content_Time_4_-_6_0_hours_Cross-Section_No_4_-_15cm.txt,19.1,4,0.1477996,0.1480558,0.1480298,0.1478089,0.1478351,0.1475822,0.1476882,0.1475917,0.1475652,0.1468746,0.1467618,0.1464472,0.1460762,0.1459051,0.1455723,0.1454647,0.1448102,0.1442893,0.1439854,0.1434838,0.1428864,0.1425731,0.1424773,0.1413387,0.1408072,0.1395735,0.1384631,0.1376994,0.1358222,0.1339358,0.1330234,0.1309795,0.1294522,0.1281701,0.1261333,0.1254462,0.1249005,0.1220709,0.1205044,0.1185606,0.1160387,0.1137917,0.1124466,0.111107,0.1086076,0.1056685,0.1036759,0.101335,0.09762377,0.09732018,0.09687238,0.09483469,0.09283169,0.09251472,0.09111594,0.09110604,0.09090343
c:/Users/QuinnHull/ownCloud-active jobs/BHP Chile/2150 - BHP Chile - MEL Permeability Testing Program for SHL Ores/Hydrus model/Sulphide AND SCC\Raw data\Sulphide_AND_SCC_Scheme_4_Water_Content_Time_7_-_12_0_hours_Cross-Section_No_4_-_15cm.txt,38.2,4,0.1612475,0.1614068,0.1614283,0.1613008,0.1613322,0.1612014,0.161207,0.1611328,0.1611383,0.1607972,0.160716,0.1604672,0.1602626,0.160228,0.16006,0.159991,0.159527,0.1592527,0.1590793,0.1587761,0.1585329,0.1583797,0.1582887,0.1575716,0.1573236,0.1567415,0.1561141,0.1557032,0.1547716,0.1537773,0.1533543,0.1524683,0.1518818,0.1513645,0.1506957,0.1503589,0.1501717,0.1489398,0.1484649,0.147621,0.1468039,0.146045,0.1455076,0.1452176,0.1440528,0.1431706,0.142457,0.1417822,0.1410929,0.1407543,0.1405565,0.1389109,0.1387124,0.1377285,0.1372161,0.1369342,0.1363102
c:/Users/QuinnHull/ownCloud-active jobs/BHP Chile/2150 - BHP Chile - MEL Permeability Testing Program for SHL Ores/Hydrus model/Sulphide AND SCC\Raw data\Sulphide_AND_SCC_Scheme_4_Water_Content_Time_22_-_48_0_hours_Cross-Section_No_4_-_15cm.txt,152.79,4,0.2013774,0.2014251,0.2014351,0.201425,0.2014476,0.2014327,0.2014704,0.201463,0.2014706,0.201437,0.2014491,0.2014321,0.2014301,0.2014657,0.2014529,0.2014664,0.2014313,0.2014327,0.2014499,0.2014377,0.2014722,0.2014635,0.2014736,0.2014394,0.2014506,0.2014259,0.2014363,0.201424,0.2013918,0.2014227,0.2014337,0.2014216,0.2014455,0.2014336,0.2014673,0.2014571,0.2014658,0.201431,0.2014426,0.2014246,0.2014223,0.2014576,0.2014443,0.2014575,0.2014217,0.2014231,0.2014402,0.2014278,0.2014636,0.2014561,0.2014647,0.2014286,0.201443,0.2014218,0.2014297,0.2014199,0.2013845
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
