,cumulative_irrigation_cm,scheme,0.0,1.666667,3.333333,5.0,6.666667,10.0,13.33333,18.33333,25.0,31.25,37.5,43.75,50.0,56.25,62.5,68.75,75.0,81.25,87.5,93.75,100.0,106.25,112.5,118.75,125.0,131.25,137.5,143.75,150.0,155.7143,163.5714,173.5714,185.7143,200.0
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
c:/Users/QuinnHull/ownCloud-active jobs/BHP Chile/2150 - BHP Chile - MEL Permeability Testing Program for SHL Ores/Hydrus model/Sulphide AND SCC\Raw data\Sulphide_AND_SCC_Scheme_3_Water_Content_Time_9_-_6_000_hours_Mesh-Line_No_2_-_V25cm.txt,19.1,3,0.09028841,0.09032297,0.09030262,0.09026925,0.09022561,0.09019966,0.09019032,0.090189,0.09018897,0.09018895,0.09018897,0.09018895,0.09018896,0.09018897,0.09018894,0.09018895,0.09018895,0.09018896,0.09018896,0.09018897,0.09018894,0.09018897,0.09018894,0.09018895,0.09018895,0.09018896,0.09018896,0.09018895,0.09018895,0.09018895,0.09018895,0.09018895,0.09018895,0.09018895
c:/Users/QuinnHull/ownCloud-active jobs/BHP Chile/2150 - BHP Chile - MEL Permeability Testing Program for SHL Ores/Hydrus model/Sulphide AND SCC\Raw data\Sulphide_AND_SCC_Scheme_3_Water_Content_Time_18_-_12_000_hours_Mesh-Line_No_2_-_V25cm.txt,38.2,3,0.1569246,0.1570672,0.1563099,0.1546259,0.1518804,0.1422585,0.1218608,0.09466288,0.0901529,0.09018894,0.09018897,0.09018895,0.09018896,0.09018897,0.09018894,0.09018895,0.09018896,0.09018896,0.09018896,0.09018897,0.09018893,0.09018897,0.09018894,0.09018895,0.09018896,0.09018896,0.09018896,0.09018895,0.09018895,0.09018895,0.09018895,0.09018895,0.09018894,0.09018895
c:/Users/QuinnHull/ownCloud-active jobs/BHP Chile/2150 - BHP Chile - MEL Permeability Testing Program for SHL Ores/Hydrus model/Sulphide AND SCC\Raw data\Sulphide_AND_SCC_Scheme_3_Water_Content_Time_69_-_48_000_hours_Mesh-Line_No_2_-_V25cm.txt,152.79,3,0.2027269,0.2040888,0.2052413,0.206218,0.2069808,0.2080333,0.208417,0.2079479,0.2056145,0.2009424,0.1945059,0.1840563,0.1688626,0.142358,0.1044476,0.0900186,0.09018448,0.09018905,0.09018896,0.09018896,0.09018894,0.09018897,0.09018894,0.09018895,0.09018896,0.09018895,0.09018896,0.09018895,0.09018895,0.09018895,0.09018895,0.09018895,0.09018894,0.09018895
c:/Users/QuinnHull/ownCloud-active jobs/BHP Chile/2150 - BHP Chile - MEL Permeability Testing Program for SHL Ores/Hydrus model/Sulphide AND SCC\Raw data\Sulphide_AND_SCC_Scheme_3_Water_Content_Time_371_-_384_000_hours_Mesh-Line_No_2_-_V25cm.txt,1680.68,3,0.2274248,0.2293831,0.2311389,0.2327313,0.2341347,0.2365838,0.2387158,0.2411352,0.243275,0.2443272,0.2448269,0.2449645,0.2449359,0.2448376,0.2447487,0.2446894,0.2446569,0.2446451,0.2446451,0.2446489,0.2446528,0.2446546,0.2446543,0.2446529,0.244651,0.2446491,0.2446477,0.2446466,0.2446459,0.2446456,0.2446456,0.2446459,0.2446462,0.2446464
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
c:/Users/QuinnHull/ownCloud-active jobs/BHP Chile/2150 - BHP Chile - MEL Permeability Testing Program for SHL Ores/Hydrus model/Sulphide AND SCC\Raw data\Sulphide_AND_SCC_Scheme_4_Water_Content_Time_4_-_6_0_hours_Mesh-Line_No_2_-_V25cm.txt,19.1,4,0.1080885,0.1077968,0.1064121,0.1040788,0.1003689,0.09461254,0.0912228,0.090266,0.0901894,0.09018895,0.09018897,0.09018895,0.09018896,0.09018897,0.09018894,0.09018895,0.09018896,0.09018895,0.09018896,0.09018896,0.09018896,0.09018897,0.09018894,0.09018895,0.09018896,0.09018895,0.09018896,0.09018896,0.09018895,0.09018896,0.09018895,0.09018894,0.09018897,0.09018897
c:/Users/QuinnHull/ownCloud-active jobs/BHP Chile/2150 - BHP Chile - MEL Permeability Testing Program for SHL Ores/Hydrus model/Sulphide AND SCC\Raw data\Sulphide_AND_SCC_Scheme_4_Water_Content_Time_7_-_12_0_hours_Mesh-Line_No_2_-_V25cm.txt,38.2,4,0.1577946,0.158164,0.1580746,0.1575531,0.1563484,0.1523304,0.1440872,0.1207883,0.09181648,0.09021171,0.09018885,0.09018896,0.09018896,0.09018897,0.09018894,0.09018895,0.09018896,0.09018895,0.09018896,0.09018895,0.09018896,0.09018897,0.09018894,0.09018895,0.09018896,0.09018895,0.09018896,0.09018895,0.09018895,0.09018896,0.09018895,0.09018893,0.09018897,0.09018897
c:/Users/QuinnHull/ownCloud-active jobs/BHP Chile/2150 - BHP Chile - MEL Permeability Testing Program for SHL Ores/Hydrus model/Sulphide AND SCC\Raw data\Sulphide_AND_SCC_Scheme_4_Water_Content_Time_22_-_48_0_hours_Mesh-Line_No_2_-_V25cm.txt,152.79,4,0.1947154,0.1958749,0.1969188,0.1978642,0.19869,0.2000533,0.2010973,0.2019577,0.2016274,0.1992868,0.1950553,0.186997,0.1749387,0.1531519,0.1183629,0.09168303,0.0901239,0.0901899,0.09018893,0.09018896,0.09018896,0.09018894,0.09018894,0.09018895,0.09018896,0.09018895,0.09018894,0.09018897,0.09018895,0.09018895,0.09018897,0.09018894,0.09018897,0.09018897
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
c:/Users/QuinnHull/ownCloud-active jobs/BHP Chile/2150 - BHP Chile - MEL Permeability Testing Program for SHL Ores/Hydrus model/Sulphide AND SCC\Raw data\Sulphide_AND_SCC_Scheme_5_Water_Content_Time_4_-_12_0_hours_Mesh-Line_No_2_-_V25cm.txt,19.1,5,0.1230512,0.1230044,0.1224442,0.1214041,0.1195136,0.1136865,0.1041659,0.09325386,0.09028276,0.09019469,0.09018903,0.09018895,0.09018896,0.09018895,0.09018894,0.09018895,0.09018896,0.09018895,0.09018895,0.09018896,0.09018896,0.09018895,0.09018894,0.09018895,0.09018896,0.09018895,0.09018895,0.09018896,0.09018895,0.09018895,0.09018895,0.09018894,0.09018897,0.09018897
c:/Users/QuinnHull/ownCloud-active jobs/BHP Chile/2150 - BHP Chile - MEL Permeability Testing Program for SHL Ores/Hydrus model/Sulphide AND SCC\Raw data\Sulphide_AND_SCC_Scheme_5_Water_Content_Time_7_-_24_0_hours_Mesh-Line_No_2_-_V25cm.txt,38.2,5,0.1512291,0.1515887,0.151705,0.1515983,0.151187,0.1495573,0.1461752,0.1367094,0.1131749,0.09262688,0.09022688,0.09018888,0.09018892,0.09018896,0.09018894,0.09018895,0.09018896,0.09018895,0.09018894,0.09018895,0.09018896,0.09018895,0.09018894,0.09018895,0.09018896,0.09018895,0.09018894,0.09018895,0.09018895,0.09018894,0.09018896,0.09018894,0.09018897,0.09018897
c:/Users/QuinnHull/ownCloud-active jobs/BHP Chile/2150 - BHP Chile - MEL Permeability Testing Program for SHL Ores/Hydrus model/Sulphide AND SCC\Raw data\Sulphide_AND_SCC_Scheme_5_Water_Content_Time_22_-_96_0_hours_Mesh-Line_No_2_-_V25cm.txt,152.79,5,0.181111,0.1820616,0.1829299,0.1837267,0.184435,0.1856481,0.1865574,0.1874152,0.1876922,0.1868066,0.1847917,0.181107,0.1753656,0.1663954,0.1515356,0.1289482,0.1028021,0.09047729,0.0901733,0.09018966,0.09018893,0.09018894,0.09018894,0.09018895,0.09018896,0.09018895,0.09018894,0.09018896,0.09018895,0.09018895,0.09018897,0.09018894,0.09018897,0.09018897
c:/Users/QuinnHull/ownCloud-active jobs/BHP Chile/2150 - BHP Chile - MEL Permeability Testing Program for SHL Ores/Hydrus model/Sulphide AND SCC\Raw data\Sulphide_AND_SCC_Scheme_5_Water_Content_Time_159_-_420_0_hours_Mesh-Line_No_2_-_V25cm.txt,1680.68,5,0.228445,0.2304166,0.232205,0.2338454,0.2353075,0.2381109,0.2405252,0.2434618,0.2464037,0.2484239,0.249993,0.2510848,0.2518247,0.2522215,0.2523604,0.2523249,0.2521817,0.2519717,0.2517361,0.2515086,0.2513071,0.251149,0.2510389,0.2509707,0.250935,0.2509262,0.2509376,0.2509599,0.250988,0.2510145,0.251046,0.2510754,0.2510943,0.251098
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
c:/Users/QuinnHull/ownCloud-active jobs/BHP Chile/2150 - BHP Chile - MEL Permeability Testing Program for SHL Ores/Hydrus model/Sulphide AND SCC\Raw data\Sulphide_AND_SCC_Scheme_6_Water_Content_Time_2_-_1_0_hours_Mesh-Line_No_2_-_V25cm.txt,19.1,6,0.09016219,0.0901879,0.09018897,0.09018895,0.09018894,0.09018895,0.09018895,0.09018895,0.09018895,0.09018895,0.09018895,0.09018895,0.09018896,0.09018897,0.09018894,0.09018894,0.09018894,0.09018895,0.09018897,0.09018897,0.09018896,0.09018897,0.09018894,0.09018894,0.09018894,0.09018895,0.09018897,0.09018897,0.09018895,0.09018896,0.09018895,0.09018895,0.09018895,0.09018896
c:/Users/QuinnHull/ownCloud-active jobs/BHP Chile/2150 - BHP Chile - MEL Permeability Testing Program for SHL Ores/Hydrus model/Sulphide AND SCC\Raw data\Sulphide_AND_SCC_Scheme_6_Water_Content_Time_5_-_12_0_hours_Mesh-Line_No_2_-_V25cm.txt,38.2,6,0.1521253,0.1524709,0.15255,0.1523847,0.1518831,0.149978,0.1460453,0.1348286,0.1083307,0.09150644,0.09020125,0.09018891,0.09018895,0.09018895,0.09018894,0.09018895,0.09018895,0.09018895,0.09018894,0.09018895,0.09018896,0.09018895,0.09018894,0.09018895,0.09018895,0.09018895,0.09018894,0.09018896,0.09018895,0.09018894,0.09018895,0.09018895,0.09018896,0.09018895
c:/Users/QuinnHull/ownCloud-active jobs/BHP Chile/2150 - BHP Chile - MEL Permeability Testing Program for SHL Ores/Hydrus model/Sulphide AND SCC\Raw data\Sulphide_AND_SCC_Scheme_6_Water_Content_Time_14_-_48_0_hours_Mesh-Line_No_2_-_V25cm.txt,152.79,6,0.187144,0.1880928,0.1890702,0.1900237,0.1908621,0.1922873,0.1933535,0.1943692,0.1947069,0.1936465,0.1909617,0.18578,0.1775463,0.1634653,0.1374983,0.103833,0.0902095,0.09018061,0.09018914,0.09018895,0.09018896,0.09018894,0.09018894,0.09018895,0.09018896,0.09018895,0.09018894,0.09018895,0.09018895,0.09018895,0.09018895,0.09018895,0.09018896,0.09018895
c:/Users/QuinnHull/ownCloud-active jobs/BHP Chile/2150 - BHP Chile - MEL Permeability Testing Program for SHL Ores/Hydrus model/Sulphide AND SCC\Raw data\Sulphide_AND_SCC_Scheme_6_Water_Content_Time_81_-_273_0_hours_Mesh-Line_No_2_-_V25cm.txt,1680.68,6,0.2441008,0.2463137,0.2483527,0.2502355,0.2517972,0.2542613,0.2558995,0.2573528,0.2582377,0.2583585,0.2581072,0.257601,0.2570447,0.2564708,0.2559252,0.2554328,0.2550041,0.2546512,0.2543865,0.2541994,0.2540846,0.2540396,0.2540473,0.254088,0.2541458,0.2542093,0.2542654,0.2543057,0.2543249,0.2543126,0.254243,0.2540789,0.2537758,0.2533043
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
c:/Users/QuinnHull/ownCloud-active jobs/BHP Chile/2150 - BHP Chile - MEL Permeability Testing Program for SHL Ores/Hydrus model/Sulphide AND SCC\Raw data\Sulphide_AND_SCC_Scheme_7_Water_Content_Time_5_-_6_000_hours_Mesh-Line_No_2_-_V25cm.txt,19.1,7,0.09223674,0.09214716,0.09174422,0.09128083,0.09073263,0.09034807,0.09021114,0.09018989,0.09018896,0.09018895,0.09018897,0.09018895,0.09018895,0.09018897,0.09018894,0.09018895,0.09018895,0.09018895,0.09018896,0.09018895,0.09018896,0.09018897,0.09018894,0.09018895,0.09018895,0.09018895,0.09018896,0.09018895,0.09018895,0.09018896,0.09018897,0.09018895,0.09018896,0.09018897
c:/Users/QuinnHull/ownCloud-active jobs/BHP Chile/2150 - BHP Chile - MEL Permeability Testing Program for SHL Ores/Hydrus model/Sulphide AND SCC\Raw data\Sulphide_AND_SCC_Scheme_7_Water_Content_Time_10_-_12_000_hours_Mesh-Line_No_2_-_V25cm.txt,38.2,7,0.1591695,0.1594231,0.158997,0.1579179,0.1557074,0.1487305,0.1334309,0.1024986,0.09014244,0.09019015,0.09018894,0.09018895,0.09018895,0.09018897,0.09018894,0.09018895,0.09018895,0.09018895,0.09018896,0.09018895,0.09018896,0.09018897,0.09018894,0.09018895,0.09018895,0.09018895,0.09018896,0.09018895,0.09018895,0.09018895,0.09018897,0.09018895,0.09018896,0.09018897
c:/Users/QuinnHull/ownCloud-active jobs/BHP Chile/2150 - BHP Chile - MEL Permeability Testing Program for SHL Ores/Hydrus model/Sulphide AND SCC\Raw data\Sulphide_AND_SCC_Scheme_7_Water_Content_Time_37_-_48_000_hours_Mesh-Line_No_2_-_V25cm.txt,152.79,7,0.1996853,0.200913,0.2021113,0.2031595,0.2040305,0.20538,0.2061636,0.2064047,0.2050809,0.2013385,0.1955326,0.1856175,0.1713693,0.1463245,0.1090096,0.09018651,0.09017318,0.09018928,0.09018896,0.09018895,0.09018896,0.09018897,0.09018894,0.09018895,0.09018895,0.09018896,0.09018896,0.09018895,0.09018895,0.09018895,0.09018897,0.09018895,0.09018896,0.09018897
c:/Users/QuinnHull/ownCloud-active jobs/BHP Chile/2150 - BHP Chile - MEL Permeability Testing Program for SHL Ores/Hydrus model/Sulphide AND SCC\Raw data\Sulphide_AND_SCC_Scheme_7_Water_Content_Time_326_-_384_000_hours_Mesh-Line_No_2_-_V25cm.txt,1680.68,7,0.2274248,0.2293831,0.2311389,0.2327313,0.2341346,0.2365837,0.2387158,0.2411352,0.243275,0.2443272,0.244827,0.2449645,0.2449359,0.2448377,0.2447488,0.2446894,0.2446569,0.2446451,0.2446452,0.244649,0.2446529,0.2446547,0.2446544,0.2446529,0.2446511,0.2446492,0.2446477,0.2446466,0.244646,0.2446457,0.2446457,0.2446459,0.2446463,0.2446465
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
